ppsHostClock,ppsRefClock
2025-07-30 23:50:18.012661,356487.452471807026
2025-07-30 23:50:19.011755,356488.452471811285
2025-07-30 23:50:20.010845,356489.452471807852
2025-07-30 23:50:21.014578,356490.452471812336
2025-07-30 23:50:22.013661,356491.452471808854
2025-07-30 23:50:23.012798,356492.452471805253
2025-07-30 23:50:24.012826,356493.452471809850
2025-07-30 23:50:25.011955,356494.452471806413
2025-07-30 23:50:26.011113,356495.452471810675
2025-07-30 23:50:27.011121,356496.452471807135
2025-07-30 23:50:28.013900,356497.452471811672
2025-07-30 23:50:29.013103,356498.452471808407
2025-07-30 23:50:30.013051,356499.452471804867
2025-07-30 23:50:31.012191,356500.452471809292
2025-07-30 23:50:32.011442,356501.452471805586
2025-07-30 23:50:33.011337,356502.452471809343
2025-07-30 23:50:34.014104,356503.452471805364
2025-07-30 23:50:35.014183,356504.452471809235
2025-07-30 23:50:36.013272,356505.452471804865
2025-07-30 23:50:37.012343,356506.452471808462
2025-07-30 23:50:38.012479,356507.452471803705
2025-07-30 23:50:39.011547,356508.452471807129
2025-07-30 23:50:40.010641,356509.452471810676
2025-07-30 23:50:41.014403,356510.452471806138
2025-07-30 23:50:42.013484,356511.452471809844
2025-07-30 23:50:43.012658,356512.452471805419
2025-07-30 23:50:44.012701,356513.452471808904
2025-07-30 23:50:45.011769,356514.452471804809
2025-07-30 23:50:46.010952,356515.452471808295
2025-07-30 23:50:47.014632,356516.452471804149
2025-07-30 23:50:48.013703,356517.452471807852
2025-07-30 23:50:49.012984,356518.452471811283
2025-07-30 23:50:50.012859,356519.452471807795
2025-07-30 23:50:51.012026,356520.452471803761
2025-07-30 23:50:52.012112,356521.452471807191
2025-07-30 23:50:53.011165,356522.452471810671
2025-07-30 23:50:54.013922,356523.452471806526
2025-07-30 23:50:55.014004,356524.452471809293
2025-07-30 23:50:56.013079,356525.452471804756
2025-07-30 23:50:57.012262,356526.452471808186
2025-07-30 23:50:58.012391,356527.452471811447
2025-07-30 23:50:59.011401,356528.452471806474
2025-07-30 23:51:00.010499,356529.452471809733
2025-07-30 23:51:01.014226,356530.452471805477
2025-07-30 23:51:02.013303,356531.452471808907
2025-07-30 23:51:03.012515,356532.452471804645
2025-07-30 23:51:04.012535,356533.452471807912
2025-07-30 23:51:05.011593,356534.452471811332
2025-07-30 23:51:06.010807,356535.452471806913
2025-07-30 23:51:07.014438,356536.452471809907
2025-07-30 23:51:08.013521,356537.452471805530
2025-07-30 23:51:09.013602,356538.452471808796
2025-07-30 23:51:10.012675,356539.452471804533
2025-07-30 23:51:11.011808,356540.452471807854
2025-07-30 23:51:12.011900,356541.452471811552
2025-07-30 23:51:13.010947,356542.452471807076
2025-07-30 23:51:14.013734,356543.452471810723
2025-07-30 23:51:15.013822,356544.452471806526
2025-07-30 23:51:16.012895,356545.452471810119
2025-07-30 23:51:17.012078,356546.452471806196
2025-07-30 23:51:18.012111,356547.452471810068
2025-07-30 23:51:19.011204,356548.452471806249
2025-07-30 23:51:20.013988,356549.452471810010
2025-07-30 23:51:21.014040,356550.452471805972
2025-07-30 23:51:22.013115,356551.452471810005
2025-07-30 23:51:23.012354,356552.452471805917
2025-07-30 23:51:24.012327,356553.452471809893
2025-07-30 23:51:25.011398,356554.452471806136
2025-07-30 23:51:26.010671,356555.452471810174
2025-07-30 23:51:27.014251,356556.452471805970
2025-07-30 23:51:28.013341,356557.452471809790
2025-07-30 23:51:29.013413,356558.452471805806
2025-07-30 23:51:30.012560,356559.452471809563
2025-07-30 23:51:31.011624,356560.452471805585
2025-07-30 23:51:32.011708,356561.452471809454
2025-07-30 23:51:33.010782,356562.452471805807
2025-07-30 23:51:34.013555,356563.452471809953
2025-07-30 23:51:35.013637,356564.452471806137
2025-07-30 23:51:36.012713,356565.452471810452
2025-07-30 23:51:37.011928,356566.452471806855
2025-07-30 23:51:38.011929,356567.452471811170
2025-07-30 23:51:39.011002,356568.452471807797
2025-07-30 23:51:40.013850,356569.452471811510
2025-07-30 23:51:41.013853,356570.452471808623
2025-07-30 23:51:42.012940,356571.452471813211
2025-07-30 23:51:43.012211,356572.452471810285
2025-07-30 23:51:44.012152,356573.452471807191
2025-07-30 23:51:45.011222,356574.452471812054
2025-07-30 23:51:46.010506,356575.452471809235
2025-07-30 23:51:47.014068,356576.452471806081
2025-07-30 23:51:48.013158,356577.452471811008
2025-07-30 23:51:49.013245,356578.452471808017
2025-07-30 23:51:50.012368,356579.452471813229
2025-07-30 23:51:51.011436,356580.452471810449
2025-07-30 23:51:52.011554,356581.452471807573
2025-07-30 23:51:53.014293,356582.452471812831
2025-07-30 23:51:54.013390,356583.452471810339
2025-07-30 23:51:55.013455,356584.452471807577
2025-07-30 23:51:56.012529,356585.452471812770
2025-07-30 23:51:57.011765,356586.452471809903
2025-07-30 23:51:58.011735,356587.452471807517
2025-07-30 23:51:59.010832,356588.452471812498
2025-07-30 23:52:00.013705,356589.452471809840
2025-07-30 23:52:01.013672,356590.452471806909
2025-07-30 23:52:02.012750,356591.452471811828
